6.892693319419792575e-01 6.892693768873253690e-01 6.892695128944736904e-01 6.892697378843908318e-01 6.892700492584613592e-01 6.892704432441072449e-01 6.892709147523689017e-01 6.892714571826068504e-01 6.892720621637051792e-01 6.892727192162588779e-01 6.892734153154522758e-01 6.892741343227414275e-01 6.892748562450704553e-01 6.892755562584502727e-01 6.892762034051193032e-01
6.892783714481715007e-01 6.892784344363501736e-01 6.892786209516227336e-01 6.892789307131422794e-01 6.892793620240935670e-01 6.892799124047016557e-01 6.892805784821464110e-01 6.892813558400268104e-01 6.892822388195096739e-01 6.892832202607050984e-01 6.892842911690797436e-01 6.892854402731027896e-01 6.892866535125998784e-01 6.892879131971256790e-01 6.892891971178989330e-01
6.892871615374365213e-01 6.892872430439644926e-01 6.892874813730230921e-01 6.892878781399359722e-01 6.892884326388605265e-01 6.892891438131846238e-01 6.892900101838849158e-01 6.892910297525624008e-01 6.892921998749423906e-01 6.892935170989120675e-01 6.892949769591087961e-01 6.892965737159899575e-01 6.892983000232900670e-01 6.893001464991834748e-01 6.893021011647618712e-01
6.892956335537958612e-01 6.892957337760103886e-01 6.892960244493799848e-01 6.892965091439718917e-01 6.892971882034875097e-01 6.892980620794949553e-01 6.892991313015290888e-01 6.893003964383909166e-01 6.893018580505028137e-01 6.893035166336951569e-01 6.893053725546353094e-01 6.893074259792212333e-01 6.893096767959199234e-01 6.893121245374129735e-01 6.893147683060700803e-01
6.893037181591010754e-01 6.893038369998012449e-01 6.893041797274912508e-01 6.893047518832716714e-01 6.893055548857801584e-01 6.893065907305702122e-01 6.893078620021326763e-01 6.893093718935422443e-01 6.893111242375413728e-01 6.893131235555601810e-01 6.893153751328814360e-01 6.893178851342035562e-01 6.893206607792923268e-01 6.893237106093060840e-01 6.893270448901516190e-01
6.893113464131195300e-01 6.893114834732262386e-01 6.893118771245708709e-01 6.893125348524977714e-01 6.893134591425643665e-01 6.893146535206723380e-01 6.893161226041529810e-01 6.893178721753797644e-01 6.893199092850031962e-01 6.893222423963794032e-01 6.893248815859549516e-01 6.893278388242211063e-01 6.893311283711431869e-01 6.893347673378533713e-01 6.893387764922240812e-01
6.893184508803749111e-01 6.893186054606913471e-01 6.893190480696302913e-01 6.893197880681517509e-01 6.893208289693654178e-01 6.893221757697315377e-01 6.893238350338086740e-01 6.893258150137211437e-01 6.893281258126400246e-01 6.893307796071694860e-01 6.893337909475285574e-01 6.893371771664988934e-01 6.893409589392990311e-01 6.893451610578545941e-01 6.893498135130310400e-01
6.893249667307380646e-01 6.893251378423037590e-01 6.893256266366546425e-01 6.893264442429406502e-01 6.893275951350883446e-01 6.893290856804336064e-01 6.893309242509815249e-01 6.893331213781193068e-01 6.893356899608861221e-01 6.893386455440898564e-01 6.893420066860788120e-01 6.893457954490799233e-01 6.893500380554545837e-01 6.893547657743015478e-01 6.893600161310975416e-01
6.893308328025590237e-01 6.893310191845861690e-01 6.893315506364429135e-01 6.893324399136774305e-01 6.893336923622630508e-01 6.893353155891368544e-01 6.893373195920541319e-01 6.893397169378976397e-01 6.893425229990574055e-01 6.893457562633527047e-01 6.893494387355637576e-01 6.893535964607216959e-01 6.893582602074007637e-01 6.893634663667171925e-01 6.893692581444963441e-01
6.893359926007259775e-01 6.893361927447491100e-01 6.893367626381373681e-01 6.893377164919860522e-01 6.893390604194780114e-01 6.893408031135054292e-01 6.893429559874321155e-01 6.893455333658452533e-01 6.893485527332221530e-01 6.893520350535649044e-01 6.893560051747297246e-01 6.893604923415335151e-01 6.893655308457847797e-01 6.893711608534207613e-01 6.893774294616150655e-01
6.893403952069150353e-01 6.893406073856085392e-01 6.893412108970335961e-01 6.893422212135622562e-01 6.893436451005494625e-01 6.893454921698017879e-01 6.893477750246640445e-01 6.893505094538311395e-01 6.893537146793030645e-01 6.893574136679642139e-01 6.893616335146025564e-01 6.893664059122643906e-01 6.893717677252652054e-01 6.893777616861597179e-01 6.893844372412502031e-01
6.893439960848257719e-01 6.893442183839519899e-01 6.893448501715099264e-01 6.893459079689365776e-01 6.893473990736375123e-01 6.893493338436180728e-01 6.893517258420439608e-01 6.893545920274111172e-01 6.893579529918942850e-01 6.893618332531817883e-01 6.893662616012889988e-01 6.893712715072289887e-01 6.893769015955915069e-01 6.893831961833362110e-01 6.893902058822369838e-01
6.893467577687099057e-01 6.893469881208349470e-01 6.893476424180637885e-01 6.893487380056758651e-01 6.893502825918081944e-01 6.893522871080064451e-01 6.893547658504514120e-01 6.893577366629094483e-01 6.893612211611701568e-01 6.893652450003594501e-01 6.893698381804846953e-01 6.893750353889062099e-01 6.893808763697145681e-01 6.893874063057563450e-01 6.893946761880221930e-01
6.893486504284062066e-01 6.893488866473216348e-01 6.893495573588246383e-01 6.893506804979564473e-01 6.893522640634803800e-01 6.893543193912549105e-01 6.893568612913374416e-01 6.893599082231767206e-01 6.893634825063548188e-01 6.893676105649714225e-01 6.893723231962024522e-01 6.893776558550599454e-01 6.893836489360004594e-01 6.893903480245148208e-01 6.893978040767946291e-01
6.893496523079483129e-01 6.893498921231014931e-01 6.893505729200177790e-01 6.893517129838748758e-01 6.893533204861066466e-01 6.893554070021253866e-01 6.893579876452052835e-01 6.893610812359074469e-01 6.893647105030008548e-01 6.893689023118118042e-01 6.893736879074234825e-01 6.893791031604832309e-01 6.893851887903854614e-01 6.893919905311800544e-01 6.893995591883230745e-01
6.893497500373740872e-01 6.893499911279817871e-01 6.893506755424283483e-01 6.893518216734376702e-01 6.893534377490008191e-01 6.893555354228712018e-01 6.893581299072496504e-01 6.893612401400972534e-01 6.893648889825098047e-01 6.893691034413363949e-01 6.893739149033891733e-01 6.893793593675372477e-01 6.893854776474500623e-01 6.893923155077176235e-01 6.893999236781557238e-01
6.893489388186199163e-01 6.893491788474509496e-01 6.893498603659521384e-01 6.893510016309187804e-01 6.893526108114920170e-01 6.893546994798842587e-01 6.893572827452734142e-01 6.893603794232407989e-01 6.893640122367075129e-01 6.893682080443033211e-01 6.893729980835864302e-01 6.893784182168755104e-01 6.893845091544581472e-01 6.893913166205282161e-01 6.893988914099674625e-01
6.893472224865245801e-01 6.893474591335495560e-01 6.893481312900620050e-01 6.893492568344729010e-01 6.893508437609512374e-01 6.893529033989437282e-01 6.893554505502996754e-01 6.893585036644884756e-01 6.893620850493749064e-01 6.893662211156394992e-01 6.893709426453797917e-01 6.893762850769187267e-01 6.893822887864647919e-01 6.893889993397599447e-01 6.893964676718066231e-01
6.893446134453681262e-01 6.893448444415456455e-01 6.893455009108943043e-01 6.893466001140867716e-01 6.893481497523460400e-01 6.893501607475698290e-01 6.893526473835868140e-01 6.893556274891473601e-01 6.893591226624088408e-01 6.893631585383039884e-01 6.893677650941516521e-01 6.893729769921987938e-01 6.893788339490779515e-01 6.893853811179182500e-01 6.893926694578280667e-01
6.893411324805108764e-01 6.893413556419071275e-01 6.893419903342423716e-01 6.893430529667774476e-01 6.893445508276583311e-01 6.893464942619687008e-01 6.893488968163316022e-01 6.893517754291318411e-01 6.893551506689296060e-01 6.893590470263698533e-01 6.893634932610818167e-01 6.893685228104458051e-01 6.893741742622792046e-01 6.893804918937442849e-01 6.893875262739183052e-01
6.893368084440983923e-01 6.893370217063276018e-01 6.893376288626161807e-01 6.893386452461389702e-01 6.893400776106101135e-01 6.893419355515908453e-01 6.893442316516290580e-01 6.893469816741368827e-01 6.893502048114266145e-01 6.893539239963856202e-01 6.893581662856022030e-01 6.893629633298430370e-01 6.893683519471964782e-01 6.893743748201897059e-01 6.893810813414532612e-01
6.893316778139388923e-01 6.893318792665984462e-01 6.893324535542759701e-01 6.893334147225405051e-01 6.893347688705077081e-01 6.893365246714387995e-01 6.893386935135659144e-01 6.893412896909246745e-01 6.893443306521183089e-01 6.893478373200672138e-01 6.893518344964693068e-01 6.893563513750529115e-01 6.893614221917699902e-01 6.893670870521095839e-01 6.893733929883959499e-01
6.893257841259170515e-01 6.893259720463194018e-01 6.893265086531773500e-01 6.893274065110234217e-01 6.893286709492832953e-01 6.893303095518014123e-01 6.893323322867702663e-01 6.893347516851345835e-01 6.893375830770857027e-01 6.893408449021198869e-01 6.893445591107227877e-01 6.893487516878336052e-01 6.893534533363275818e-01 6.893587003762228216e-01 6.893645359370719206e-01
6.893191772828637376e-01 6.893193501680049406e-01 6.893198448913453458e-01 6.893206723665233904e-01 6.893218370483731317e-01 6.893233452775873182e-01 6.893252053920629896e-01 6.893274278817239642e-01 6.893300255969244672e-01 6.893330140267213135e-01 6.893364116668246888e-01 6.893402405101358710e-01 6.893445267032241031e-01 6.893493014331696367e-01 6.893546021374641342e-01
6.893119127466623697e-01 6.893120693420630163e-01 6.893125186692979911e-01 6.893132698504724765e-01 6.893143263769851981e-01 6.893156932149997473e-01 6.893173768902890464e-01 6.893193856078291271e-01 6.893217294154314612e-01 6.893244204263068164e-01 6.893274731194516391e-01 6.893309047488225261e-01 6.893347359034625033e-01 6.893389912820458987e-01 6.893437007754059653e-01
6.893040506252713362e-01 6.893041899491541002e-01 6.893045911255201164e-01 6.893052613788361871e-01 6.893062031702464898e-01 6.893074199915839584e-01 6.893089164165673299e-01 6.893106981745537043e-01 6.893127722539453828e-01 6.893151470468187325e-01 6.893178325495379344e-01 6.893208406439669256e-01 6.893241854931823065e-01 6.893278841034747861e-01 6.893319571302563009e-01
6.892956546718587152e-01 6.892957760331155370e-01 6.892961271121397226e-01 6.892967131686281723e-01 6.892975355940069715e-01 6.892985963458574394e-01 6.892998979600606368e-01 6.893014435706016352e-01 6.893032369408447213e-01 6.893052825127771177e-01 6.893075854824310955e-01 6.893101519157336377e-01 6.893129889244753450e-01 6.893161049329813439e-01 6.893195100818396703e-01
6.892867912187726764e-01 6.892868942273541188e-01 6.892871941002033376e-01 6.892876941071383046e-01 6.892883945617452879e-01 6.892892958735679088e-01 6.892903985183452820e-01 6.892917029994852784e-01 6.892932098006320230e-01 6.892949193297025490e-01 6.892968318545990014e-01 6.892989474319219934e-01 6.893012658306604257e-01 6.893037864542213011e-01 6.893065082663163423e-01
6.892775280739517063e-01 6.892776126426674033e-01 6.892778610435134068e-01 6.892782745745966722e-01 6.892788524969372110e-01 6.892795937076827695e-01 6.892804966686174595e-01 6.892815593093901683e-01 6.892827789012494488e-01 6.892841518953556346e-01 6.892856737176827897e-01 6.892873385084405946e-01 6.892891387899204858e-01 6.892910650380815740e-01 6.892931051214848948e-01
6.892679334109715894e-01 6.892679997481934162e-01 6.892681972341483387e-01 6.892685252558903297e-01 6.892689820803153955e-01 6.892695651770104348e-01 6.892702711083347200e-01 6.892710953790944783e-01 6.892720322379507492e-01 6.892730744190953551e-01 6.892742128090098008e-01 6.892754360044978101e-01 6.892767298014659261e-01 6.892780763537620370e-01 6.892794532856121315e-01
6.892580746857190910e-01 6.892581232790717660e-01 6.892582711849135624e-01 6.892585159795368011e-01 6.892588550247427115e-01 6.892592844927185602e-01 6.892597992238007620e-01 6.892603925314075841e-01 6.892610559435248252e-01 6.892617788652235511e-01 6.892625481419148992e-01 6.892633474914575675e-01 6.892641567638398969e-01 6.892649509652685191e-01 6.892656989558713088e-01
6.892480176123597646e-01 6.892480492040908846e-01 6.892481495737222685e-01 6.892483146219552381e-01 6.892485409204031077e-01 6.892488235121886353e-01 6.892491557456604800e-01 6.892495290465012747e-01 6.892499326160719253e-01 6.892503530382891874e-01 6.892507737723483352e-01 6.892511744955965858e-01 6.892515302518001929e-01 6.892518103370203209e-01 6.892519768284609549e-01
6.892378252287594265e-01 6.892378407840391574e-01 6.892378962821894550e-01 6.892379861120888629e-01 6.892381061895689331e-01 6.892382506255240182e-01 6.892384115451218873e-01 6.892385788407765501e-01 6.892387398464803194e-01 6.892388789155813322e-01 6.892389768797178018e-01 6.892390103451290218e-01 6.892389508450025293e-01 6.892387636030786746e-01 6.892384061279237528e-01
6.892275570770209914e-01 6.892275577468612857e-01 6.892275715557740767e-01 6.892275915658666596e-01 6.892276131837055120e-01 6.892276298020989511e-01 6.892276326146677956e-01 6.892276103636937323e-01 6.892275490097611312e-01 6.892274313069693958e-01 6.892272362637806848e-01 6.892269384593276982e-01 6.892265071800303122e-01 6.892259053263426472e-01 6.892250880259962464e-01
6.892172685187299974e-01 6.892172555994874328e-01 6.892172313061124544e-01 6.892171875724981689e-01 6.892171194468660333e-01 6.892170198238047885e-01 6.892168792634834062e-01 6.892166857473775998e-01 6.892164243608702723e-01 6.892160768895377876e-01 6.892156213130844478e-01 6.892150311742982760e-01 6.892142747973827310e-01 6.892133143218819313e-01 6.892121045130437107e-01
6.892070101974171470e-01 6.892069850889455118e-01 6.892069265684632740e-01 6.892068256458858677e-01 6.892066771592207930e-01 6.892064737194546487e-01 6.892062055426071421e-01 6.892058602242507881e-01 6.892054224496055870e-01 6.892048736297353706e-01 6.892041914525719459e-01 6.892033493347474726e-01 6.892023157587452431e-01 6.892010534786388032e-01 6.891995185787205269e-01
6.891968276533224635e-01 6.891967918177563934e-01 6.891967031188762638e-01 6.891965518454611361e-01 6.891963327642263160e-01 6.891960384025144215e-01 6.891956588997847355e-01 6.891951818091016646e-01 6.891945918453038500e-01 6.891938705741674775e-01 6.891929960361614649e-01 6.891919422992635047e-01 6.891906789343333894e-01 6.891891704117641959e-01 6.891873754226015558e-01
6.891867610883752882e-01 6.891867160113001045e-01 6.891866012480198922e-01 6.891864065622848035e-01 6.891861267733681018e-01 6.891857545032049615e-01 6.891852800507548560e-01 6.891846912259040892e-01 6.891839731420976722e-01 6.891831079655753589e-01 6.891820746194496916e-01 6.891808484439633231e-01 6.891794008140650352e-01 6.891776987246467367e-01 6.891757043599304744e-01
6.891768452729624128e-01 6.891767924283842550e-01 6.891766556828627932e-01 6.891764244589643207e-01 6.891760937343700544e-01 6.891756563769558808e-01 6.891751030433259650e-01 6.891744220477445948e-01 6.891735992016592149e-01 6.891726176248266222e-01 6.891714575301635115e-01 6.891700959884347055e-01 6.891685066800714576e-01 6.891666596513291720e-01 6.891645210992671799e-01
6.891671095809055458e-01 6.891670504010379839e-01 6.891668956400828217e-01 6.891666345462973409e-01 6.891662623427458056e-01 6.891657722647266393e-01 6.891651554836714100e-01 6.891644010108811669e-01 6.891634955830345799e-01 6.891624235326905268e-01 6.891611666488568488e-01 6.891597040363547366e-01 6.891580119858293774e-01 6.891560638742890710e-01 6.891538301237931652e-01
6.891575781353568297e-01 6.891575139858244770e-01 6.891573449915913141e-01 6.891570603757414260e-01 6.891566556727448667e-01 6.891561245769641797e-01 6.891554588907761181e-01 6.891546484610763246e-01 6.891536811073251112e-01 6.891525425458142617e-01 6.891512163170790961e-01 6.891496837261914532e-01 6.891479238107083294e-01 6.891459133551824934e-01 6.891436269802474479e-01
6.891482700460924704e-01 6.891482022067624280e-01 6.891480225237877066e-01 6.891477203248400629e-01 6.891472915020487866e-01 6.891467302717381171e-01 6.891460291445300479e-01 6.891451788911863163e-01 6.891441685080403889e-01 6.891429851874969481e-01 6.891416143012617512e-01 6.891400394063575963e-01 6.891382422890152126e-01 6.891362030635976854e-01 6.891339003518439643e-01
6.891391997178588635e-01 6.891391293691779829e-01 6.891389422665094022e-01 6.891386279524054359e-01 6.891381827047252662e-01 6.891376012984701260e-01 6.891368769949320905e-01 6.891360015325946886e-01 6.891349651238725116e-01 6.891337564634094637e-01 6.891323627555510090e-01 6.891307697707221847e-01 6.891289619442629855e-01 6.891269225333293003e-01 6.891246338518273173e-01
6.891303772098118507e-01 6.891303054242627901e-01 6.891301138717631503e-01 6.891297924012915743e-01 6.891293376885334609e-01 6.891287450811101056e-01 6.891280086035131980e-01 6.891271209684035615e-01 6.891260735983204544e-01 6.891248566632870443e-01 6.891234591413697430e-01 6.891218689111140439e-01 6.891200728869035785e-01 6.891180572114752323e-01 6.891158075191763377e-01
6.891218086274359944e-01 6.891217363655416372e-01 6.891215430227590755e-01 6.891212188286164331e-01 6.891207608552948338e-01 6.891201650180651672e-01 6.891194260926742921e-01 6.891185377424308145e-01 6.891174925587491007e-01 6.891162821201196609e-01 6.891148970757078329e-01 6.891133272612030014e-01 6.891115618558835143e-01 6.891095895921982573e-01 6.891073990275736749e-01
6.891134965303569171e-01 6.891134246405509201e-01 6.891132318562531722e-01 6.891129088459679863e-01 6.891124530662740000e-01 6.891118609801394346e-01 6.891111280835873210e-01 6.891102489442652024e-01 6.891092172552412132e-01 6.891080259083095516e-01 6.891066670920095172e-01 6.891051324205018647e-01 6.891034131005672192e-01 6.891015001443464572e-01 6.890993846357384989e-01
6.891054403418924723e-01 6.891053695635319665e-01 6.891051793838869344e-01 6.891048609551232440e-01 6.891044120979297194e-01 6.891038297918032907e-01 6.891031102081243143e-01 6.891022487563981391e-01 6.891012401464611248e-01 6.891000784701948323e-01 6.890987573069171646e-01 6.890972698571532495e-01 6.890956091106671400e-01 6.890937680524572562e-01 6.890917399148711597e-01
6.890976367487990917e-01 6.890975677176023328e-01 6.890973819010213219e-01 6.890970709678636563e-01 6.890966330768248937e-01 6.890960656849549615e-01 6.890953655846810966e-01 6.890945289544646579e-01 6.890935514254249439e-01 6.890924281666649387e-01 6.890911539925397289e-01 6.890897234952708672e-01 6.890881312074053078e-01 6.890863717953128464e-01 6.890844402906847188e-01
6.890900800822553629e-01 6.890900133374968650e-01 6.890898333742923043e-01 6.890895324013798229e-01 6.890891088856205826e-01 6.890885607178005579e-01 6.890878852515410768e-01 6.890870793557624108e-01 6.890861394825125164e-01 6.890850617522231714e-01 6.890838420587319657e-01 6.890824761966211076e-01 6.890809600133981361e-01 6.890792895873656398e-01 6.890774614352263017e-01
6.890827626735482880e-01 6.890826986664170262e-01 6.890825258016376464e-01 6.890822368433854317e-01 6.890818305348594963e-01 6.890813051543743795e-01 6.890806585545324880e-01 6.890798882144424375e-01 6.890789913063303240e-01 6.890779647780124195e-01 6.890768054527947051e-01 6.890755101487257006e-01 6.890740758178272030e-01 6.890724997067841917e-01 6.890707795397602586e-01
6.890756751800901636e-01 6.890756142827038078e-01 6.890754495407527269e-01 6.890751742833293170e-01 6.890747874975706733e-01 6.890742878026853147e-01 6.890736734881496295e-01 6.890729425641679562e-01 6.890720928253011301e-01 6.890711219282976696e-01 6.890700274849891338e-01 6.890688071717987473e-01 6.890674588547617274e-01 6.890659807325577590e-01 6.890643714952983112e-01
6.890688068792478749e-01 6.890687493939091635e-01 6.890685936038056791e-01 6.890683334079769073e-01 6.890679680056196466e-01 6.890674963112686235e-01 6.890669169911304293e-01 6.890662285107084228e-01 6.890654291942941434e-01 6.890645172969482868e-01 6.890634910893471687e-01 6.890623489566691795e-01 6.890610895092786903e-01 6.890597117084009682e-01 6.890582150024135988e-01
6.890621459289890671e-01 6.890620920973575814e-01 6.890619459177508288e-01 6.890617018611209232e-01 6.890613593081732491e-01 6.890609174253496949e-01 6.890603751987047776e-01 6.890597314780094740e-01 6.890589850314008391e-01 6.890581346108536342e-01 6.890571790285495712e-01 6.890561172448860239e-01 6.890549484654143741e-01 6.890536722499411848e-01 6.890522886284903281e-01
6.890556795955485869e-01 6.890556296074844544e-01 6.890554935507532397e-01 6.890552664683172734e-01 6.890549478937227912e-01 6.890545372047783834e-01 6.890540336546181477e-01 6.890534364119036415e-01 6.890527446102814313e-01 6.890519574070811393e-01 6.890510740514312893e-01 6.890500939610910702e-01 6.890490168072714861e-01 6.890478426078340268e-01 6.890465718254400462e-01
6.890493944492256384e-01 6.890493484511348576e-01 6.890492229061027096e-01 6.890490134283545620e-01 6.890487196778422030e-01 6.890483412065191438e-01 6.890478774864252642e-01 6.890473279458410039e-01 6.890466920134797890e-01 6.890459691704974299e-01 6.890451590106078106e-01 6.890442613064030608e-01 6.890432760830499381e-01 6.890422036971471931e-01 6.890410449192547748e-01
6.890432765300630313e-01 6.890432346326319513e-01 6.890431198855965222e-01 6.890429284737134008e-01 6.890426601593214739e-01 6.890423146348295669e-01 6.890418915477989348e-01 6.890413905330812216e-01 6.890408112518722206e-01 6.890401534373085113e-01 6.890394169470946961e-01 6.890386018200701512e-01 6.890377083399685798e-01 6.890367371014995967e-01 6.890356890793842837e-01
6.890373114855833370e-01 6.890372737708403417e-01 6.890371700247460707e-01 6.890369970025935764e-01 6.890367545475624134e-01 6.890364424623974804e-01 6.890360605315707376e-01 6.890356085495559224e-01 6.890350863550062099e-01 6.890344938704037192e-01 6.890338311475435740e-01 6.890330984158201666e-01 6.890322961365537013e-01 6.890314250582655342e-01 6.890304862740412872e-01
6.890314846829966866e-01 6.890314512106777700e-01 6.890313586023683046e-01 6.890312041852401093e-01 6.890309878642000285e-01 6.890307095256933412e-01 6.890303690570964701e-01 6.890299663713626011e-01 6.890295014366711879e-01 6.890289743106291498e-01 6.890283851792367020e-01 6.890277343979519520e-01 6.890270225374880431e-01 6.890262504299536905e-01 6.890254192162067470e-01
6.890257812983973107e-01 6.890257521116197603e-01 6.890256707271851244e-01 6.890255350473201146e-01 6.890253450220783504e-01 6.890251005976660847e-01 6.890248017353063359e-01 6.890244484304937078e-01 6.890240407394744304e-01 6.890235788086300772e-01 6.890230629069108437e-01 6.890224934614090913e-01 6.890218710951451220e-01 6.890211966655983566e-01 6.890204713035873452e-01
6.890201863854583664e-01 6.890201615157292014e-01 6.890200914040163216e-01 6.890199745330252146e-01 6.890198108829427293e-01 6.890196004407189712e-01 6.890193432145295116e-01 6.890190392520373353e-01 6.890186886620608409e-01 6.890182916400953150e-01 6.890178484948762394e-01 6.890173596792578126e-01 6.890168258210508379e-01 6.890162477550847431e-01 6.890156265549947090e-01
6.890146849260528894e-01 6.890146643976494678e-01 6.890146055820443038e-01 6.890145075504372496e-01 6.890143703007569620e-01 6.890141938426620483e-01 6.890139782098744226e-01 6.890137234757095497e-01 6.890134297713963463e-01 6.890130973078306686e-01 6.890127263974086258e-01 6.890123174803174377e-01 6.890118711497948967e-01 6.890113881785914218e-01 6.890108695448605713e-01
6.890092618650923706e-01 6.890092456988637926e-01 6.890091981874735261e-01 6.890091190015132927e-01 6.890090081458833948e-01 6.890088656380849441e-01 6.890086915186465211e-01 6.890084858642203658e-01 6.890082488029642960e-01 6.890079805328561680e-01 6.890076813396991406e-01 6.890073516191310699e-01 6.890069918973428242e-01 6.890066028527606079e-01 6.890061853370603728e-01
6.890039021317118095e-01 6.890038903483507449e-01 6.890038541427259133e-01 6.890037937988462424e-01 6.890037093194578688e-01 6.890036007173305777e-01 6.890034680239867093e-01 6.890033113006407417e-01 6.890031306510461251e-01 6.890029262365499063e-01 6.890026982912885734e-01 6.890024471400169048e-01 6.890021732152243894e-01 6.890018770747605714e-01 6.890015594188183545e-01
6.889985906487473555e-01 6.889985832715833647e-01 6.889985583741198294e-01 6.889985168711491026e-01 6.889984587556083895e-01 6.889983840250052394e-01 6.889982926886387693e-01 6.889981847766071255e-01 6.889980603505725387e-01 6.889979195156462621e-01 6.889977624335392736e-01 6.889975893365520854e-01 6.889974005417274228e-01 6.889971964650619674e-01 6.889969776351648756e-01
6.889933123322687925e-01 6.889933093896324356e-01 6.889932958097887417e-01 6.889932731592078863e-01 6.889932414146752171e-01 6.889932005497202416e-01 6.889931505404992551e-01 6.889930913730305528e-01 6.889930230524133892e-01 6.889929456114481932e-01 6.889928591110540124e-01 6.889927637075480282e-01 6.889926595509168195e-01 6.889925469094901889e-01 6.889924261241971992e-01
6.889880520827532662e-01 6.889880536099550756e-01 6.889880513694104369e-01 6.889880476038563462e-01 6.889880422687532091e-01 6.889880353067209251e-01 6.889880266513810358e-01 6.889880162347368220e-01 6.889880039931516320e-01 6.889879898743707098e-01 6.889879738473465576e-01 6.889879559103270212e-01 6.889879361000846858e-01 6.889879145009106809e-01 6.889878912532332311e-01
6.889827947693213384e-01 6.889828008102850676e-01 6.889828099471488887e-01 6.889828251273500959e-01 6.889828462809007847e-01 6.889828733135603400e-01 6.889829061102233920e-01 6.889829445397213092e-01 6.889829884603637655e-01 6.889830377247582183e-01 6.889830921876185510e-01 6.889831517119232585e-01 6.889832161760554019e-01 6.889832854807593776e-01 6.889833595558321200e-01
