1.306320260728286537e-03 1.306180303998706518e-03 1.305846411595629588e-03 1.305272117103545076e-03 1.304430261920048670e-03 1.303281910828748679e-03 1.301775397719914318e-03 1.299845036926637089e-03 1.297409450057432747e-03 1.294369440293647103e-03 1.290605331084471695e-03 1.285973654625076519e-03 1.280303016797418271e-03 1.273389270978323102e-03 1.264988908632659658e-03
1.359975808704555825e-03 1.359909789084633646e-03 1.359783806903593247e-03 1.359557165777019235e-03 1.359204401180540535e-03 1.358688926076052255e-03 1.357962046393332203e-03 1.356961622622503963e-03 1.355610317001121898e-03 1.353813341307849973e-03 1.351455600277676194e-03 1.348398074622721848e-03 1.344473260892519936e-03 1.339479411447671046e-03 1.333173252019167251e-03
1.413788280847893576e-03 1.413803375417640919e-03 1.413905208787005286e-03 1.414059916270368669e-03 1.414244528898890877e-03 1.414425975250449379e-03 1.414560115701654023e-03 1.414590422818240130e-03 1.414446241740222867e-03 1.414040534913557981e-03 1.413266993447817761e-03 1.411996327975689356e-03 1.410071518898813828e-03 1.407301696540673788e-03 1.403454215296332137e-03
1.467455020361010942e-03 1.467557694956730160e-03 1.467905264537987253e-03 1.468471694703994473e-03 1.469237294681922283e-03 1.470173652577304660e-03 1.471242741118637155e-03 1.472395691621981731e-03 1.473571170508245235e-03 1.474693262293995779e-03 1.475668737601112642e-03 1.476383512047740095e-03 1.476698057417306182e-03 1.476441401425265419e-03 1.475403213311188939e-03
1.520649809946401617e-03 1.520845602833211570e-03 1.521454242068595629e-03 1.522458417443907537e-03 1.523842438986079770e-03 1.525583612813727992e-03 1.527651470015551098e-03 1.530006708236136825e-03 1.532599787746009856e-03 1.535369096163139054e-03 1.538238571069847158e-03 1.541114603149409002e-03 1.543881994573738890e-03 1.546398625001165665e-03 1.548488329449515186e-03
1.573026295216811872e-03 1.573319617781321431e-03 1.574201517590846167e-03 1.575664158416537324e-03 1.577696473663376710e-03 1.580282400004270286e-03 1.583400274734963944e-03 1.587022010517392945e-03 1.591112003376060928e-03 1.595625708727786782e-03 1.600507800247186370e-03 1.605689774872599883e-03 1.611086826773961431e-03 1.616593714237170862e-03 1.622079217544768453e-03
1.624222132061147860e-03 1.624616097152548544e-03 1.625779827705265811e-03 1.627715532915717913e-03 1.630417257235958770e-03 1.633876281372745667e-03 1.638080722355794629e-03 1.643014990972341662e-03 1.648659081921209418e-03 1.654987660128463085e-03 1.661968896389090771e-03 1.669562975117044488e-03 1.677720175887938711e-03 1.686378372281656986e-03 1.695459718557214670e-03
1.673863757358857313e-03 1.674360044507218178e-03 1.675810180002196541e-03 1.678226785371286995e-03 1.681609342589853980e-03 1.685956950857529823e-03 1.691268148593946504e-03 1.697540681335326252e-03 1.704771212984126753e-03 1.712954977889893883e-03 1.722085371229575227e-03 1.732153471975712367e-03 1.743147496569791809e-03 1.755052175208482489e-03 1.767848041916845678e-03
1.721571649257314226e-03 1.722170413696109134e-03 1.723907279629990821e-03 1.726805427182696862e-03 1.730869926320061786e-03 1.736107907652344098e-03 1.742528608559642265e-03 1.750143454230455994e-03 1.758966193053722793e-03 1.769013118357117128e-03 1.780303417094997436e-03 1.792859713584412425e-03 1.806708901767612807e-03 1.821883408961924274e-03 1.838423105591144389e-03
1.766965918331123500e-03 1.767665747761376117e-03 1.769685301744785633e-03 1.773058239783686279e-03 1.777795192330759808e-03 1.783911270147216666e-03 1.791426319805287330e-03 1.800365295551183955e-03 1.810758786174753322e-03 1.822643757640557589e-03 1.836064591008958885e-03 1.851074542646884103e-03 1.867737802937030189e-03 1.886132418766625109e-03 1.906354475134612722e-03
1.809672056753726518e-03 1.810469976433477140e-03 1.812763824172409794e-03 1.816597440546523397e-03 1.821986821851462584e-03 1.828954760692474328e-03 1.837531281344237290e-03 1.847754258610599144e-03 1.859670272244223158e-03 1.873335778609562952e-03 1.888818704333870098e-03 1.906200629441091301e-03 1.925579788269001901e-03 1.947075228509197176e-03 1.970832627818915831e-03
1.849326670415565388e-03 1.850218193838873166e-03 1.852773732519716809e-03 1.857046807181638804e-03 1.863058440193090647e-03 1.870838594919444322e-03 1.880426750738993687e-03 1.891872709593812050e-03 1.905237692553480222e-03 1.920595817862651719e-03 1.938036075232759010e-03 1.957664979599794963e-03 1.979610148647779552e-03 2.004025162857414610e-03 2.031096222805339746e-03
1.885583028627639242e-03 1.886562248144303764e-03 1.889362921268414753e-03 1.894047569729277909e-03 1.900641787271190953e-03 1.909182030928746479e-03 1.919716290025430235e-03 1.932305013572191811e-03 1.947022353415392730e-03 1.963957813310643775e-03 1.983218412362030940e-03 2.004931537870078065e-03 2.029248712453247429e-03 2.056350599860823532e-03 2.086453700160030914e-03
1.918116286151698349e-03 1.919175995725268908e-03 1.922201637365450900e-03 1.927263905987400359e-03 1.934392431655961248e-03 1.943629375209783485e-03 1.955030145659780207e-03 1.968664382348139438e-03 1.984617251285630910e-03 2.002991134740733301e-03 2.023907802176880613e-03 2.047511209539727272e-03 2.073971104238593859e-03 2.103487686473634252e-03 2.136297658746102480e-03
1.946628260168638963e-03 1.947760101276158453e-03 1.950987344405636552e-03 1.956387912742993569e-03 1.963994892076981018e-03 1.973855297655985417e-03 1.986030799610417549e-03 2.000598702051894183e-03 2.017653212348290322e-03 2.037307060701269885e-03 2.059693528848203538e-03 2.084968992581211211e-03 2.113316091190043430e-03 2.144947678882585911e-03 2.180111746132030494e-03
1.970851676955009003e-03 1.972046298498980176e-03 1.975449021696814699e-03 1.981143966681413182e-03 1.989167080050726483e-03 1.999569369845228314e-03 2.012417607834316152e-03 2.027795261868410841e-03 2.045803678643034682e-03 2.066563554592200716e-03 2.090216718497967495e-03 2.116928283247282959e-03 2.146889209010560944e-03 2.180319333071353491e-03 2.217470911600913277e-03
1.990553835765599463e-03 1.991801059719903143e-03 1.995350849010493754e-03 2.001292430324060675e-03 2.009664026398335322e-03 2.020519800902447795e-03 2.033930518121115655e-03 2.049984402333661099e-03 2.068788200525908168e-03 2.090468462404398899e-03 2.115173026855511011e-03 2.143072724861307034e-03 2.174363274478474141e-03 2.209267331966561880e-03 2.248036621017933823e-03
2.005539667162678594e-03 2.006828653334513657e-03 2.010495260631411148e-03 2.016632695138896939e-03 2.025280897255648214e-03 2.036496396697536852e-03 2.050352922584332792e-03 2.066942182080880319e-03 2.086374795888889296e-03 2.108781383012384939e-03 2.134313753331580372e-03 2.163146176715345821e-03 2.195476647991373691e-03 2.231528037794875286e-03 2.271548956073307299e-03
2.015654186925639000e-03 2.016973592397941061e-03 2.020725378208300740e-03 2.027005582416657129e-03 2.035855337429671921e-03 2.047332805639322413e-03 2.061513744528055588e-03 2.078492213792605941e-03 2.098381400555690470e-03 2.121314538079580470e-03 2.147445765415646659e-03 2.176951476486784810e-03 2.210030202192586439e-03 2.246903918692757032e-03 2.287817487002487531e-03
2.020784362822819393e-03 2.022122494029662126e-03 2.025926848816993631e-03 2.032295140339129575e-03 2.041269198068017786e-03 2.052908135011531458e-03 2.067288881804483624e-03 2.084506845110233389e-03 2.104676658558048575e-03 2.127932990795242639e-03 2.154431330435694052e-03 2.184348665516483955e-03 2.217883909333648231e-03 2.255257877714510542e-03 2.296712541958686061e-03
2.020860419191701941e-03 2.022205376841533248e-03 2.026029121821792175e-03 2.032429882145843879e-03 2.041449710903682577e-03 2.053148025149760612e-03 2.067602128989530410e-03 2.084907854776172145e-03 2.105180287943673144e-03 2.128554536341000208e-03 2.155186458742850905e-03 2.185253263512038427e-03 2.218953820715789237e-03 2.256508482283080177e-03 2.298158122377806471e-03
2.015856603889891983e-03 2.017196422797203677e-03 2.021006196141092188e-03 2.027383506202150732e-03 2.036370163913169516e-03 2.048025256414798441e-03 2.062425681233793443e-03 2.079666804795963792e-03 2.099863213498809767e-03 2.123149521922308713e-03 2.149681157958517868e-03 2.179635042471190706e-03 2.213210015355597613e-03 2.250626813054844300e-03 2.292127321764030490e-03
2.005791435208866165e-03 2.007114222298962605e-03 2.010876860098461619e-03 2.017175126127835564e-03 2.026050115640361162e-03 2.037559939188944048e-03 2.051780287905830263e-03 2.068805140850065935e-03 2.088747590490255390e-03 2.111740761735981121e-03 2.137938671950537998e-03 2.167517580440400486e-03 2.200675871009370125e-03 2.237635360731377900e-03 2.278640740073223370e-03
1.990727435085318762e-03 1.992021509254041350e-03 1.995704431785053513e-03 2.001869020982320786e-03 2.010555161326400830e-03 2.021819304512202566e-03 2.035735079798836264e-03 2.052394072987227727e-03 2.071906762320368817e-03 2.094403603727299380e-03 2.120036223944011828e-03 2.148978690238794245e-03 2.181428776058709929e-03 2.217609112615274471e-03 2.257768053183481765e-03
1.970770342195867289e-03 1.972024379289131525e-03 1.975595991928352085e-03 1.981573895431500143e-03 1.989996237626753296e-03 2.000917077664311674e-03 2.014407046053391746e-03 2.030554204492317130e-03 2.049465109127868515e-03 2.071266091211314969e-03 2.096104744290768450e-03 2.124151627948849940e-03 2.155602163688488497e-03 2.190678687049116106e-03 2.229632577902079110e-03
1.946067787259117381e-03 1.947270972233699441e-03 1.950701087003350485e-03 1.956441621655351064e-03 1.964528428582713263e-03 1.975012384385245803e-03 1.987960092599978020e-03 2.003454816621003456e-03 2.021597663152793940e-03 2.042509053911526797e-03 2.066330509157636528e-03 2.093226800487376152e-03 2.123388515153039075e-03 2.157035087136731279e-03 2.194418340266112658e-03
1.916807405905087509e-03 1.917949592384575377e-03 1.921209870900817719e-03 1.926665422113979769e-03 1.934349217929998187e-03 1.944308114701408588e-03 1.956603579187025932e-03 1.971312668338312014e-03 1.988529299408615253e-03 2.008365870508461992e-03 2.030955290424822732e-03 2.056453522392483624e-03 2.085042754919108621e-03 2.116935354711625868e-03 2.152378789647286725e-03
1.883214364078713600e-03 1.884286239258943160e-03 1.887350651482812671e-03 1.892477448182766989e-03 1.899696125400118004e-03 1.909048656976860062e-03 1.920590212587321892e-03 1.934390140706961298e-03 1.950533265932545470e-03 1.969121579723994830e-03 1.990276412657982028e-03 2.014141235191183477e-03 2.040885264271593419e-03 2.070708126439874293e-03 2.103845909254500705e-03
1.845548278614837388e-03 1.846541529083474669e-03 1.849386815531936859e-03 1.854145716148014123e-03 1.860843669966138819e-03 1.869516918162874176e-03 1.880213173787014663e-03 1.892992550094494937e-03 1.907928804832820539e-03 1.925110990646815290e-03 1.944645620040722379e-03 1.966659519932477222e-03 1.991303600659522811e-03 2.018757863844301143e-03 2.049238099795281515e-03
1.804099531761965821e-03 1.805007003615737449e-03 1.807613122505003769e-03 1.811970379883382333e-03 1.818099622092930008e-03 1.826030566900103871e-03 1.835802379345589756e-03 1.847464479362165030e-03 1.861077639633489014e-03 1.876715465159661594e-03 1.894466369284661693e-03 1.914436229399032368e-03 1.936751966611542771e-03 1.961566408137799689e-03 1.989064947124056289e-03
1.759185002327844213e-03 1.760000847309334086e-03 1.762351383389695750e-03 1.766279347976510610e-03 1.771800539303823195e-03 1.778937473635091400e-03 1.787719821562774305e-03 1.798185028070422827e-03 1.810379168411896823e-03 1.824358121485556740e-03 1.840189165441805759e-03 1.857953163009741851e-03 1.877747564836161273e-03 1.899690571164470423e-03 1.923926951246277125e-03
1.711143265856406373e-03 1.711863064382343307e-03 1.713945573771701730e-03 1.717423289864138157e-03 1.722306622206089656e-03 1.728610373345002265e-03 1.736353995381663753e-03 1.745561963176420423e-03 1.756264302849554464e-03 1.768497336324611991e-03 1.782304721435648380e-03 1.797738914589028757e-03 1.814863232179411440e-03 1.833754776028884972e-03 1.854508618055040027e-03
1.660329348971716209e-03 1.660950201058331022e-03 1.662756466726253825e-03 1.665770117008214110e-03 1.669995977214895014e-03 1.675440836609340661e-03 1.682113495697179538e-03 1.690024848755202879e-03 1.699188021032658601e-03 1.709618592611307237e-03 1.721334949519361503e-03 1.734358830187784483e-03 1.748716160717489433e-03 1.764438321904596629e-03 1.781564062303676779e-03
1.607109155181324182e-03 1.607629731463947314e-03 1.609155907342714551e-03 1.611699066649055273e-03 1.615258421951132296e-03 1.619832696568901820e-03 1.625419947854159870e-03 1.632017336730821541e-03 1.639620840940176705e-03 1.648224909462619146e-03 1.657822055574659226e-03 1.668402382819162257e-03 1.679953041994911760e-03 1.692457611058567537e-03 1.705895388812125749e-03
1.551853707293184264e-03 1.552274254496153073e-03 1.553520882266885058e-03 1.555594552190912123e-03 1.558489013454915275e-03 1.562195134810233886e-03 1.566700506050904820e-03 1.571988897252345630e-03 1.578039551116204153e-03 1.584826271856277840e-03 1.592316263779455397e-03 1.600468642333162427e-03 1.609232519290833361e-03 1.618544505540280400e-03 1.628325401803409683e-03
1.494933371704918737e-03 1.495255669824021357e-03 1.496227560621062307e-03 1.497839971017554932e-03 1.500081512080902535e-03 1.502935670759257113e-03 1.506380208777550675e-03 1.510386339352835826e-03 1.514917637586363653e-03 1.519928619303704490e-03 1.525362903135399741e-03 1.531150819129831891e-03 1.537206286707214122e-03 1.543422685752415596e-03 1.549667319410873633e-03
1.436712239518824841e-03 1.436939511304332348e-03 1.437645493957037147e-03 1.438811673974016046e-03 1.440422010645720429e-03 1.442453320745515225e-03 1.444874509086591964e-03 1.447645512256516944e-03 1.450715897297258404e-03 1.454023029489721246e-03 1.457489698474857993e-03 1.461021025323274792e-03 1.464500425269550351e-03 1.467784278220837834e-03 1.470694812369525420e-03
1.377542837235524661e-03 1.377679613915289408e-03 1.378132160793373419e-03 1.378873298789222174e-03 1.379882956549467266e-03 1.381132191197253318e-03 1.382582295899973182e-03 1.384183576167301137e-03 1.385873729204013935e-03 1.387575730228747528e-03 1.389195104292300677e-03 1.390616389443650623e-03 1.391698552625942427e-03 1.392268994269549613e-03 1.392115640647335071e-03
1.317761325589869928e-03 1.317813275760601347e-03 1.318028025705189881e-03 1.318370652156215230e-03 1.318817774151089276e-03 1.319335745458521990e-03 1.319879690804966763e-03 1.320392188792774259e-03 1.320801535357347132e-03 1.321019492105433108e-03 1.320938401801264586e-03 1.320427483861510423e-03 1.319328089728315093e-03 1.317447588154422103e-03 1.314551447331831040e-03
1.257683320184494477e-03 1.257657051103659197e-03 1.257652255382961685e-03 1.257627294238009051e-03 1.257556258038178667e-03 1.257401938737838553e-03 1.257114847491131024e-03 1.256631878975900986e-03 1.255874561901204741e-03 1.254746810700376781e-03 1.253132073410955817e-03 1.250889719710844344e-03 1.247850486196950322e-03 1.243810722486782564e-03 1.238525116661686257e-03
1.197600434397629249e-03 1.197503276306121148e-03 1.197299197426441924e-03 1.196940938000089346e-03 1.196400859370603349e-03 1.195639356553527231e-03 1.194603906256878163e-03 1.193227781162324976e-03 1.191428380339047601e-03 1.189105107748022073e-03 1.186136715755305030e-03 1.182377999025047447e-03 1.177655665185452834e-03 1.171763516009717522e-03 1.164455844788313092e-03
1.137777606807366046e-03 1.137617391321166065e-03 1.137235686672057001e-03 1.136580728797407505e-03 1.135623932748514378e-03 1.134324426012956388e-03 1.132628173789673514e-03 1.130466799170929196e-03 1.127756068758447010e-03 1.124393995098857272e-03 1.120258498248184525e-03 1.115204559406922976e-03 1.109060787617758594e-03 1.101625326583991361e-03 1.092661025967496145e-03
1.078451235604399290e-03 1.078236078682947956e-03 1.077699193033307976e-03 1.076785421604202963e-03 1.075465955867025347e-03 1.073699703801068647e-03 1.071432518576588989e-03 1.068596167982054047e-03 1.065107029027065073e-03 1.060864479841421059e-03 1.055748957704735411e-03 1.049619659789875628e-03 1.042311855615757907e-03 1.033633818950223555e-03 1.023363396283954877e-03
1.019828104536592674e-03 1.019566203215448337e-03 1.018896805443319066e-03 1.017762428523536714e-03 1.016134683758807737e-03 1.013973186286451587e-03 1.011224903022049084e-03 1.007823298702722201e-03 1.003687270793935304e-03 9.987198651245274804e-04 9.928067653396685337e-04 9.858145682363746252e-04 9.775888541349534583e-04 9.679521172606573524e-04 9.567016415238794973e-04
9.620850516426729957e-04 9.617845018533785484e-04 9.610049803238944390e-04 9.596876712287806489e-04 9.578051576341384309e-04 9.553185403094160543e-04 9.521769201413899470e-04 9.483167310409493928e-04 9.436609256758515373e-04 9.381180211776421517e-04 9.315810185546584713e-04 9.239262302301885820e-04 9.150120602441577395e-04 9.046778294481945884e-04 8.927427771850545649e-04
9.053693054086738804e-04 9.050379460414595010e-04 9.041699723338392268e-04 9.027061439579851538e-04 9.006204575929677289e-04 8.978761204922604093e-04 8.944251680311189829e-04 8.902079816905769834e-04 8.851527188049897578e-04 8.791746725024526333e-04 8.721755906506078408e-04 8.640430005770801530e-04 8.546496090723368052e-04 8.438528764799577012e-04 8.314949193207842168e-04
8.497993940898093288e-04 8.494446802417765160e-04 8.485088581960423216e-04 8.469330735810046964e-04 8.446930695156063635e-04 8.417546206610132574e-04 8.380732789082404131e-04 8.335940644548863084e-04 8.282511197393107065e-04 8.219673520015179395e-04 8.146541022904140372e-04 8.062108925005591559e-04 7.965253352310837451e-04 7.854732931066957810e-04 7.729194544071608291e-04
7.954665230042112182e-04 7.950954293017368493e-04 7.941110266100921819e-04 7.924555538746014174e-04 7.901067287194884527e-04 7.870332020010236806e-04 7.831944190218434508e-04 7.785404646656672546e-04 7.730119131062580199e-04 7.665397118268190606e-04 7.590451410440107478e-04 7.504399016431731982e-04 7.406264161180226143e-04 7.294984192464360438e-04 7.169419933516427146e-04
7.424363110640048134e-04 7.420552642031228493e-04 7.410400250195011123e-04 7.393345304352662599e-04 7.369186048997567297e-04 7.337639464667524260e-04 7.298340876400088084e-04 7.250843711711511862e-04 7.194619627536875516e-04 7.129059311365471040e-04 7.053474359190020073e-04 6.967100757745934301e-04 6.869104672987653244e-04 6.758591310557412460e-04 6.634618054990986920e-04
6.907507806086690249e-04 6.903656189020747390e-04 6.893356511725398390e-04 6.876070189156834912e-04 6.851617020590673431e-04 6.819744978334363805e-04 6.780130636140720059e-04 6.732379984513303271e-04 6.676029848135132862e-04 6.610550196156128643e-04 6.535347713469783631e-04 6.449771131345744370e-04 6.353118823230551699e-04 6.244649475013102973e-04 6.123596564961263783e-04
6.404305023389528706e-04 6.400464591139161732e-04 6.390161877883018988e-04 6.372884506734806994e-04 6.348473619586192341e-04 6.316707717250103675e-04 6.277303729845899998e-04 6.229918644088555148e-04 6.174151885794727400e-04 6.109548719647605198e-04 6.035604985275023213e-04 5.951773612377977149e-04 5.857473255083037568e-04 5.752099813500763164e-04 5.635041223529441189e-04
5.914768083434077941e-04 5.910985155034153161e-04 5.900806913086614541e-04 5.883750545250177781e-04 5.859677767408342586e-04 5.828396372671271241e-04 5.789661775589388919e-04 5.743179223866309120e-04 5.688606851677967648e-04 5.625559799583659294e-04 5.553615666289822171e-04 5.472321658068702221e-04 5.381203668995364732e-04 5.279777921317748909e-04 5.167565359090661985e-04
5.438739994238936349e-04 5.435055072816418311e-04 5.425112602468710066e-04 5.408461994402817725e-04 5.384984350463658956e-04 5.354514946564217738e-04 5.316845099706622030e-04 5.271724763472063766e-04 5.218865998337880513e-04 5.157947501279653603e-04 5.088620409363449251e-04 5.010515654288314391e-04 4.923253039941393773e-04 4.826452488971144780e-04 4.719747587418391646e-04
4.975914869242597290e-04 4.972362964928813203e-04 4.962752236625273157e-04 4.946666393114258981e-04 4.924004439931790704e-04 4.894626932960435915e-04 4.858358038910168502e-04 4.814988344166489117e-04 4.764278533685720120e-04 4.705964078518263052e-04 4.639761118750245481e-04 4.565373682031870391e-04 4.482502459709036650e-04 4.390855333596682003e-04 4.290159773036692913e-04
4.525858230454243261e-04 4.522469272582233901e-04 4.513272048257518563e-04 4.497886163377565042e-04 4.476226860108765276e-04 4.448177533640526398e-04 4.413591878548896847e-04 4.372296775070613284e-04 4.324096009525286522e-04 4.268774929043003146e-04 4.206106193914537351e-04 4.135856636984008221e-04 4.057795526260579710e-04 3.971704183928681693e-04 3.877387095157515374e-04
4.088025864557237664e-04 4.084825171777391618e-04 4.076110284148096738e-04 4.061537962157800745e-04 4.041037841003404865e-04 4.014513688180819124e-04 3.981845273340137441e-04 3.942891364484272967e-04 3.897493336754723962e-04 3.845479656923953557e-04 3.786671346584129043e-04 3.720888360630756155e-04 3.647957187680574490e-04 3.567719481456676405e-04 3.480041862101205218e-04
3.661781014089101759e-04 3.658789795868573592e-04 3.650614512606466006e-04 3.636949979930803383e-04 3.617738612968255480e-04 3.592901827011771147e-04 3.562342122291575655e-04 3.525945834125655104e-04 3.483586594824245627e-04 3.435129554201575672e-04 3.380436449638378731e-04 3.319371443429771089e-04 3.251807968642220150e-04 3.177636375810780349e-04 3.096772468923459330e-04
3.246409782942680320e-04 3.243645650778387421e-04 3.236057064104186343e-04 3.223377690481936311e-04 3.205560899229093950e-04 3.182543348859602364e-04 3.154246963277513942e-04 3.120581519428746635e-04 3.081447874923173911e-04 3.036741867267053123e-04 2.986358927397488820e-04 2.930199352208979514e-04 2.868174373231752064e-04 2.800212851456496945e-04 2.726268631367378525e-04
2.841134715040255563e-04 2.838612186431061142e-04 2.831648581724067549e-04 2.820017078697979198e-04 2.803680337459021465e-04 2.782587897622083536e-04 2.756678015377665540e-04 2.725880053521371766e-04 2.690117436651322312e-04 2.649311210802703098e-04 2.603384145864280543e-04 2.552265477837587816e-04 2.495896195977851729e-04 2.434234854189369157e-04 2.367263845588781055e-04
2.445126567533678955e-04 2.442857550077232346e-04 2.436549718963621587e-04 2.426016376098950075e-04 2.411227916665758815e-04 2.392144562526556280e-04 2.368718042037406993e-04 2.340893763286715278e-04 2.308613479053047281e-04 2.271818496554213972e-04 2.230453272386655303e-04 2.184469634061331786e-04 2.133831338422876082e-04 2.078519070475758827e-04 2.018535754700970784e-04
2.057514346839375288e-04 2.055508593539987503e-04 2.049881067211617165e-04 2.040485820436908546e-04 2.027299553395512993e-04 2.010291157159254782e-04 1.989423227816309529e-04 1.964654015708122714e-04 1.935939800541375505e-04 1.903237736254135952e-04 1.866508999053671130e-04 1.825722468359384208e-04 1.780858647206217131e-04 1.731913919432377961e-04 1.678905015707670638e-04
1.677393709016404566e-04 1.675659239060235716e-04 1.670731426194220547e-04 1.662505761396521834e-04 1.650963954831956640e-04 1.636081750395667266e-04 1.617830272963269615e-04 1.596177755249909055e-04 1.571091631101663541e-04 1.542541024367952293e-04 1.510499488591195822e-04 1.474948176990055059e-04 1.435879192005602646e-04 1.393299183989850289e-04 1.347233083924795263e-04
1.303833847869339255e-04 1.302377329604582034e-04 1.298164550147091979e-04 1.291133228796028103e-04 1.281268928697863253e-04 1.268552628879221695e-04 1.252961908583286000e-04 1.234472459478354474e-04 1.213059912462056055e-04 1.188701982495401078e-04 1.161380851384717308e-04 1.131085852862748106e-04 1.097816323532422905e-04 1.061584621964546481e-04 1.022419230582611731e-04
9.358830066280916956e-05 9.347101014423866636e-05 9.312245128547386847e-05 9.254071151545681438e-05 9.172463037113417540e-05 9.067268694515995080e-05 8.938310276337222836e-05 8.785397229974948935e-05 8.608342270266527855e-05 8.406979260404763208e-05 8.181184167578380408e-05 7.930897381346432200e-05 7.656147842419969911e-05 7.357078202165191836e-05 7.033970448719742473e-05
5.725727544112534307e-05 5.716884216268585273e-05 5.689398381046474726e-05 5.643521255392407122e-05 5.579156336524751362e-05 5.496176932857888778e-05 5.394436149864236484e-05 5.273776844719843835e-05 5.134046061299682039e-05 4.975109601418239557e-05 4.796870204775234212e-05 4.599286041134816294e-05 4.382390880331946831e-05 4.146314924551418725e-05 3.891305848935310924e-05
2.129211686649679818e-05 2.123299325439570597e-05 2.103265404360041472e-05 2.069816439181894829e-05 2.022867587449354526e-05 1.962307633579908625e-05 1.888006453276198953e-05 1.799824381183061798e-05 1.697623917972999175e-05 1.581281930068229749e-05 1.450704933154879147e-05 1.305844391088600200e-05 1.146713387985012340e-05 9.734037234630945170e-06 7.861030643460562391e-06
-1.440649389465464988e-05 -1.443587583953417143e-05 -1.456097840369679018e-05 -1.477003415183902165e-05 -1.506383860549017611e-05 -1.544344250763266961e-05 -1.591008977484926562e-05 -1.646513967851507423e-05 -1.710997046960057008e-05 -1.784587771192213410e-05 -1.867394957512224718e-05 -1.959494103497409529e-05 -2.060913799107734769e-05 -2.171621851051804296e-05 -2.291511441405959997e-05
